# _tick,_time,frames,mean_episode_return_0,loss_0,mean_episode_return_1,loss_1
1764,1714639663.052951,5644800,0.09692317992448807,111.48921966552734,-0.131463885307312,105.18572998046875
1765,1714639663.568764,5648000,0.09692317992448807,111.48921966552734,-0.12651315331459045,98.994873046875
1766,1714639663.660032,5651200,0.09302714467048645,103.98485565185547,-0.12651315331459045,98.994873046875
1767,1714639664.253155,5654400,0.08329281210899353,105.25568389892578,-0.12651315331459045,98.994873046875
1768,1714639664.307153,5657600,0.08329281210899353,105.25568389892578,-0.11939294636249542,102.25728607177734
1769,1714639664.8605819,5660800,0.08329281210899353,105.25568389892578,-0.12145866453647614,95.4074935913086
1770,1714639664.900162,5664000,0.08102834969758987,90.30401611328125,-0.12145866453647614,95.4074935913086
1771,1714639665.377158,5667200,0.08492299914360046,105.56026458740234,-0.12145866453647614,95.4074935913086
1772,1714639665.506776,5670400,0.08492299914360046,105.56026458740234,-0.12519042193889618,106.8078384399414
1773,1714639666.119332,5673600,0.08492299914360046,105.56026458740234,-0.11973346024751663,144.20223999023438
1774,1714639666.125643,5676800,0.0848899632692337,146.23138427734375,-0.11973346024751663,144.20223999023438
1775,1714639666.7012532,5680000,0.086565762758255,146.6934051513672,-0.11973346024751663,144.20223999023438
1776,1714639666.734048,5683200,0.086565762758255,146.6934051513672,-0.12201482802629471,152.07745361328125
1777,1714639667.2816489,5686400,0.07710130512714386,177.1232452392578,-0.12201482802629471,152.07745361328125
1778,1714639667.362515,5689600,0.07710130512714386,177.1232452392578,-0.11810378730297089,170.90318298339844
1779,1714639667.88514,5692800,0.07895083725452423,156.7924346923828,-0.11810378730297089,170.90318298339844
1780,1714639667.968682,5696000,0.07895083725452423,156.7924346923828,-0.11845497041940689,150.14828491210938
1781,1714639668.4856908,5699200,0.08240881562232971,126.81946563720703,-0.11845497041940689,150.14828491210938
1782,1714639668.597646,5702400,0.08240881562232971,126.81946563720703,-0.1213349848985672,137.8538055419922
1783,1714639669.123839,5705600,0.07908905297517776,158.4788818359375,-0.1213349848985672,137.8538055419922
1784,1714639669.248505,5708800,0.07908905297517776,158.4788818359375,-0.11861001700162888,158.87095642089844
1785,1714639669.636749,5712000,0.08174531161785126,159.17605590820312,-0.11861001700162888,158.87095642089844
1786,1714639669.805269,5715200,0.08174531161785126,159.17605590820312,-0.12193131446838379,146.43821716308594
1787,1714639670.269526,5718400,0.08184830844402313,155.65455627441406,-0.12193131446838379,146.43821716308594
1788,1714639670.48663,5721600,0.08184830844402313,155.65455627441406,-0.11492657661437988,172.1740264892578
1789,1714639670.927474,5724800,0.07950705289840698,135.6463623046875,-0.11492657661437988,172.1740264892578
1790,1714639671.133971,5728000,0.07950705289840698,135.6463623046875,-0.10928241908550262,114.52252960205078
1791,1714639671.561972,5731200,0.07279069721698761,103.41007995605469,-0.10928241908550262,114.52252960205078
1792,1714639671.739563,5734400,0.07279069721698761,103.41007995605469,-0.10126891732215881,102.85208892822266
1793,1714639672.194828,5737600,0.07010099291801453,102.35591125488281,-0.10126891732215881,102.85208892822266
1794,1714639672.42702,5740800,0.07010099291801453,102.35591125488281,-0.10609125345945358,104.3783950805664
1795,1714639672.787991,5744000,0.07073233276605606,110.60897827148438,-0.10609125345945358,104.3783950805664
1796,1714639673.089053,5747200,0.07073233276605606,110.60897827148438,-0.10933947563171387,118.86007690429688
1797,1714639673.377056,5750400,0.07982395589351654,146.99554443359375,-0.10933947563171387,118.86007690429688
1798,1714639673.696191,5753600,0.07982395589351654,146.99554443359375,-0.1094406247138977,150.59642028808594
1799,1714639674.0674582,5756800,0.07388991117477417,156.31436157226562,-0.1094406247138977,150.59642028808594
1800,1714639674.3051672,5760000,0.07388991117477417,156.31436157226562,-0.10578674077987671,138.13478088378906
1801,1714639674.71807,5763200,0.07542698085308075,115.29119110107422,-0.10578674077987671,138.13478088378906
1802,1714639674.9841468,5766400,0.07542698085308075,115.29119110107422,-0.10559401661157608,115.07740020751953
1803,1714639675.301728,5769600,0.0804319828748703,125.9572982788086,-0.10559401661157608,115.07740020751953
1804,1714639675.705046,5772800,0.0804319828748703,125.9572982788086,-0.1121605709195137,134.54022216796875
